timestamp,ppg,hrm,accx,accy,accz,grax,gray,graz,gyrx,gyry,grz,pressure,stress,shiftedTime
1561984036770,2726547.0,0.0,9.09,1.52,4.9,8.77,0.98,4.29,-1.96,-0.21,-0.77,994.03,0.0,1561984067470.0
1561984036770,2726942.0,0.0,8.54,1.17,4.47,8.75,0.99,4.32,-1.96,-0.21,-0.77,994.03,0.0,1561984067470.0
1561984036770,2725979.0,0.0,8.65,0.97,4.23,8.74,1.0,4.34,-1.96,-0.21,-0.77,994.03,0.0,1561984067470.0
1561984036770,2724285.0,0.0,8.72,1.02,4.47,8.72,1.03,4.36,-1.96,-0.14,-0.77,994.03,0.0,1561984067470.0
1561984036770,2722912.0,0.0,8.56,1.06,4.27,8.72,1.01,4.37,-1.96,-0.21,-0.77,994.03,0.0,1561984067470.0
1561984036770,2721763.0,0.0,8.41,1.23,4.29,8.73,1.01,4.35,-1.96,-0.21,-0.77,994.02,0.0,1561984067470.0
1561984036770,2720484.0,0.0,8.29,0.86,4.07,8.73,1.01,4.34,-1.96,-0.21,-0.84,994.02,0.0,1561984067470.0
1561984036770,2719634.0,0.0,8.5,0.9,3.89,8.72,1.03,4.37,-1.96,-0.21,-0.77,994.02,0.0,1561984067470.0
1561984036771,2718924.0,0.0,8.54,0.99,4.09,8.72,1.07,4.36,-1.96,-0.21,-0.77,994.02,0.0,1561984067471.0
1561984036771,2718191.0,0.0,8.58,1.19,4.43,8.71,1.1,4.37,-1.89,-0.21,-0.77,994.02,0.0,1561984067471.0
1561984036771,2717654.0,0.0,8.65,1.4,4.13,8.71,1.11,4.37,-1.96,-0.21,-0.77,994.01,0.0,1561984067471.0
1561984036771,2716813.0,0.0,8.63,1.27,4.26,8.69,1.13,4.39,-1.96,-0.21,-0.77,994.01,0.0,1561984067471.0
1561984036771,2716677.0,0.0,8.77,1.21,4.34,8.69,1.12,4.4,-1.96,-0.21,-0.84,994.01,0.0,1561984067471.0
1561984036771,2716555.0,0.0,8.68,1.29,4.46,8.69,1.12,4.41,-1.96,-0.21,-0.77,994.01,0.0,1561984067471.0
1561984036771,2717290.0,0.0,8.54,1.05,4.29,8.68,1.12,4.42,-1.96,-0.21,-0.77,994.01,0.0,1561984067471.0
1561984036772,2718421.0,0.0,8.72,1.07,4.37,8.68,1.11,4.43,-1.96,-0.21,-0.77,994.01,0.0,1561984067472.0
1561984036772,2719338.0,0.0,8.69,1.12,4.33,8.68,1.11,4.43,-1.96,-0.21,-0.84,994.01,0.0,1561984067472.0
1561984036772,2720412.0,0.0,8.58,0.99,4.4,8.67,1.13,4.43,-1.96,-0.21,-0.77,994.01,0.0,1561984067472.0
1561984036772,2721838.0,0.0,8.69,1.16,4.3,8.68,1.14,4.43,-1.96,-0.21,-0.77,994.01,0.0,1561984067472.0
1561984036818,2723109.0,0.0,8.73,1.28,4.35,8.68,1.16,4.41,-1.96,-0.21,-0.77,994.0,0.0,1561984067518.0
1561984036866,2724645.0,0.0,8.74,1.2,4.28,8.68,1.19,4.4,-1.89,-0.21,-0.77,994.0,0.0,1561984067566.0
1561984036920,2724961.0,0.0,8.63,1.31,4.16,8.7,1.2,4.37,-1.96,-0.21,-0.77,994.0,0.0,1561984067620.0
1561984036966,2723825.0,0.0,8.6,1.42,4.13,8.71,1.2,4.34,-1.96,-0.21,-0.77,994.0,0.0,1561984067666.0
1561984037019,2722386.0,0.0,8.61,1.2,3.97,8.72,1.18,4.33,-1.96,-0.21,-0.77,994.0,0.0,1561984067719.0
1561984037066,2721640.0,0.0,8.66,1.14,3.88,8.72,1.19,4.33,-1.96,-0.21,-0.84,993.99,0.0,1561984067766.0
1561984037120,2720244.0,0.0,8.99,1.05,4.18,8.72,1.22,4.31,-1.96,-0.21,-0.77,993.99,0.0,1561984067820.0
1561984037167,2719509.0,0.0,9.12,1.36,4.49,8.73,1.21,4.3,-1.96,-0.21,-0.77,993.99,0.0,1561984067867.0
1561984037220,2718915.0,0.0,8.82,1.44,4.09,8.73,1.21,4.3,-1.96,-0.21,-0.77,993.99,0.0,1561984067920.0
1561984037267,2718319.0,0.0,8.69,1.11,4.01,8.72,1.23,4.32,-1.96,-0.21,-0.77,993.98,0.0,1561984067967.0
1561984037320,2717539.0,0.0,9.17,1.24,4.44,8.72,1.28,4.3,-1.96,-0.21,-0.77,993.98,0.0,1561984068020.0
1561984037367,2717443.0,0.0,8.94,1.45,4.44,8.72,1.28,4.3,-1.96,-0.28,-0.77,993.98,0.0,1561984068067.0
1561984037419,2717559.0,0.0,8.6,1.65,4.07,8.73,1.24,4.29,-1.96,-0.21,-0.77,993.98,0.0,1561984068119.0
1561984037467,2718040.0,0.0,8.27,1.2,3.96,8.74,1.27,4.27,-1.89,-0.21,-0.77,993.98,0.0,1561984068167.0
1561984037520,2718115.0,0.0,8.53,0.92,3.93,8.76,1.26,4.22,-2.03,-0.21,-0.77,993.98,0.0,1561984068220.0
1561984037567,2718652.0,0.0,8.67,1.43,3.91,8.78,1.23,4.19,-1.96,-0.21,-0.77,993.98,0.0,1561984068267.0
1561984037620,2719318.0,0.0,8.92,1.2,3.73,8.79,1.25,4.17,-1.89,-0.21,-0.77,993.98,0.0,1561984068320.0
1561984037667,2720131.0,0.0,9.04,1.0,3.9,8.79,1.26,4.16,-1.96,-0.21,-0.77,993.98,0.0,1561984068367.0
1561984037720,2721064.0,0.0,8.87,1.33,3.85,8.79,1.26,4.16,-1.96,-0.14,-0.77,993.98,0.0,1561984068420.0
1561984037767,2721821.0,0.0,9.05,1.42,4.11,8.78,1.26,4.18,-1.96,-0.21,-0.77,993.97,0.0,1561984068467.0
1561984037820,2721825.0,0.0,9.45,1.3,4.35,8.78,1.28,4.18,-1.89,-0.21,-0.84,993.97,0.0,1561984068520.0
1561984037867,2720243.0,0.0,9.64,1.36,4.69,8.8,1.27,4.14,-1.96,-0.21,-0.77,993.97,0.0,1561984068567.0
1561984037921,2717309.0,0.0,8.99,1.47,4.23,8.82,1.26,4.09,-1.96,-0.21,-0.77,993.97,0.0,1561984068621.0
1561984037967,2713807.0,0.0,8.62,1.17,3.57,8.84,1.24,4.07,-1.89,-0.21,-0.77,993.97,0.0,1561984068667.0
1561984038020,2711215.0,0.0,8.87,1.12,3.59,8.84,1.26,4.06,-1.96,-0.28,-0.84,993.97,0.0,1561984068720.0
1561984038067,2708905.0,0.0,9.13,1.13,3.8,8.85,1.28,4.03,-1.96,-0.21,-0.77,993.97,0.0,1561984068767.0
1561984038121,2707538.0,0.0,9.05,1.44,3.95,8.86,1.29,3.99,-1.96,-0.21,-0.77,993.97,0.0,1561984068821.0
1561984038168,2706581.0,0.0,9.01,1.41,3.8,8.89,1.3,3.93,-1.96,-0.21,-0.77,993.97,0.0,1561984068868.0
1561984038221,2705695.0,0.0,8.82,1.31,3.54,8.91,1.33,3.88,-1.96,-0.21,-0.77,993.97,0.0,1561984068921.0
1561984038268,2704904.0,0.0,8.93,1.38,3.28,8.92,1.36,3.85,-1.96,-0.21,-0.77,993.97,0.0,1561984068968.0
1561984038321,2704385.0,0.0,8.81,1.49,3.42,8.92,1.37,3.83,-1.96,-0.21,-0.77,993.97,0.0,1561984069021.0
1561984038368,2704166.0,0.0,8.64,1.5,3.39,8.93,1.36,3.82,-1.96,-0.21,-0.84,993.97,0.0,1561984069068.0
1561984038422,2704406.0,0.0,8.61,1.37,3.42,8.94,1.34,3.81,-1.96,-0.21,-0.84,993.97,0.0,1561984069122.0
1561984038468,2704704.0,0.0,8.55,1.23,3.5,8.92,1.36,3.84,-1.96,-0.21,-0.77,993.97,0.0,1561984069168.0
1561984038521,2704735.0,0.0,8.98,1.21,3.6,8.92,1.38,3.83,-1.96,-0.21,-0.77,993.97,0.0,1561984069221.0
1561984038568,2705255.0,0.0,8.7,1.41,3.92,8.93,1.38,3.82,-1.89,-0.21,-0.77,993.97,0.0,1561984069268.0
1561984038621,2705549.0,0.0,8.77,1.51,3.66,8.93,1.38,3.82,-1.96,-0.21,-0.84,993.97,0.0,1561984069321.0
1561984038668,2706042.0,0.0,8.88,1.38,3.61,8.93,1.38,3.81,-1.89,-0.21,-0.77,993.97,0.0,1561984069368.0
1561984038722,2706271.0,0.0,8.98,1.34,3.78,8.93,1.39,3.8,-1.96,-0.21,-0.77,993.97,0.0,1561984069422.0
1561984038769,2705171.0,0.0,8.88,1.37,3.63,8.93,1.39,3.81,-1.96,-0.21,-0.77,993.97,0.0,1561984069469.0
1561984038821,2702078.0,0.0,9.09,1.45,3.69,8.93,1.39,3.8,-1.96,-0.21,-0.77,993.97,0.0,1561984069521.0
1561984038869,2698376.0,0.0,8.99,1.45,3.76,8.95,1.39,3.77,-1.96,-0.21,-0.84,993.97,0.0,1561984069569.0
1561984038922,2695019.0,0.0,8.97,1.33,3.66,8.96,1.41,3.74,-1.96,-0.21,-0.84,993.97,0.0,1561984069622.0
1561984038969,2691197.0,0.0,8.81,1.35,3.39,8.96,1.43,3.71,-1.96,-0.21,-0.77,993.98,0.0,1561984069669.0
1561984039022,2688319.0,0.0,8.81,1.5,3.36,8.97,1.45,3.68,-1.96,-0.21,-0.84,993.98,0.0,1561984069722.0
1561984039069,2686601.0,0.0,8.7,1.51,3.27,8.98,1.47,3.65,-1.96,-0.21,-0.84,993.98,0.0,1561984069769.0
1561984039122,2684735.0,0.0,8.66,1.57,3.25,8.99,1.48,3.63,-1.96,-0.21,-0.77,993.98,0.0,1561984069822.0
1561984039171,2683294.0,0.0,8.67,1.54,3.19,9.0,1.49,3.59,-1.96,-0.21,-0.84,993.98,0.0,1561984069871.0
1561984039222,2682193.0,0.0,8.67,1.49,3.23,9.01,1.5,3.58,-1.96,-0.21,-0.77,993.98,0.0,1561984069922.0
1561984039271,2681607.0,0.0,8.61,1.49,3.11,9.02,1.48,3.56,-1.96,-0.21,-0.77,993.98,0.0,1561984069971.0
1561984039322,2681350.0,0.0,8.54,1.42,3.19,9.01,1.48,3.58,-1.96,-0.21,-0.84,993.98,0.0,1561984070022.0
1561984039371,2680940.0,0.0,8.79,1.3,3.21,9.01,1.49,3.57,-1.89,-0.21,-0.84,993.97,0.0,1561984070071.0
1561984039422,2680785.0,0.0,8.87,1.47,3.63,9.0,1.49,3.6,-1.96,-0.21,-0.77,993.97,0.0,1561984070122.0
1561984039471,2681074.0,0.0,8.9,1.54,3.4,9.0,1.46,3.6,-1.96,-0.21,-0.84,993.97,0.0,1561984070171.0
1561984039522,2681284.0,0.0,8.68,1.41,3.58,9.0,1.46,3.62,-1.96,-0.21,-0.84,993.97,0.0,1561984070222.0
1561984039571,2681513.0,0.0,8.82,1.18,3.5,8.99,1.45,3.63,-1.96,-0.21,-0.77,993.97,0.0,1561984070271.0
1561984039623,2681701.0,0.0,8.96,1.42,3.64,8.99,1.45,3.65,-1.96,-0.21,-0.77,993.97,0.0,1561984070323.0
1561984039671,2682376.0,0.0,9.15,1.45,3.73,9.0,1.43,3.63,-1.96,-0.14,-0.77,993.97,0.0,1561984070371.0
1561984039722,2681528.0,0.0,9.21,1.42,3.84,9.01,1.41,3.6,-1.96,-0.21,-0.84,993.97,0.0,1561984070422.0
1561984039771,2678233.0,0.0,8.93,1.29,3.33,9.02,1.37,3.58,-1.96,-0.21,-0.77,993.97,0.0,1561984070471.0
1561984039821,2675257.0,0.0,9.3,1.2,3.28,9.02,1.38,3.6,-1.96,-0.21,-0.77,993.97,0.0,1561984070521.0
1561984039872,2672077.0,0.0,9.64,1.16,3.57,9.01,1.39,3.61,-1.96,-0.28,-0.77,993.97,0.0,1561984070572.0
1561984039922,2669475.0,0.0,9.07,1.39,3.69,9.01,1.38,3.62,-1.96,-0.21,-0.77,993.97,0.0,1561984070622.0
1561984039972,2667757.0,0.0,8.54,1.45,3.43,9.0,1.36,3.64,-1.96,-0.21,-0.77,993.97,0.0,1561984070672.0
1561984040023,2666370.0,0.0,8.86,1.24,3.57,8.98,1.39,3.69,-1.96,-0.21,-0.77,993.97,0.0,1561984070723.0
1561984040072,2664716.0,0.0,9.63,1.31,3.99,8.97,1.41,3.71,-1.96,-0.21,-0.77,993.96,0.0,1561984070772.0
1561984040123,2663727.0,0.0,9.25,1.65,4.14,8.99,1.35,3.68,-1.96,-0.21,-0.77,993.96,0.0,1561984070823.0
1561984040172,2663125.0,0.0,8.55,1.48,3.67,9.0,1.24,3.69,-1.96,-0.21,-0.77,993.96,0.0,1561984070872.0
1561984040223,2662909.0,0.0,8.38,0.84,3.04,8.99,1.2,3.73,-1.96,-0.21,-0.84,993.96,0.0,1561984070923.0
1561984040272,2663636.0,0.0,9.11,0.36,3.47,8.96,1.23,3.78,-1.96,-0.21,-0.84,993.95,0.0,1561984070972.0
1561984040323,2664240.0,0.0,9.04,0.88,4.01,8.97,1.26,3.76,-1.96,-0.21,-0.77,993.95,0.0,1561984071023.0
1561984040372,2665657.0,0.0,9.04,1.49,4.25,8.97,1.29,3.76,-1.96,-0.21,-0.77,993.95,0.0,1561984071072.0
1561984040423,2666773.0,0.0,9.43,1.56,3.71,8.96,1.32,3.76,-1.96,-0.21,-0.77,993.95,0.0,1561984071123.0
1561984040472,2667529.0,0.0,8.96,1.5,3.62,8.95,1.32,3.78,-1.89,-0.21,-0.77,993.94,0.0,1561984071172.0
1561984040524,2668216.0,0.0,8.29,1.49,3.47,8.95,1.28,3.8,-1.96,-0.21,-0.77,993.94,0.0,1561984071224.0
1561984040572,2669426.0,0.0,7.66,1.14,3.38,8.96,1.31,3.78,-1.96,-0.21,-0.84,993.94,0.0,1561984071272.0
1561984040623,2670295.0,0.0,8.22,0.87,3.52,8.91,1.33,3.86,-1.96,-0.21,-0.84,993.93,0.0,1561984071323.0
1561984040673,2668043.0,0.0,8.8,1.48,3.44,8.91,1.29,3.9,-1.96,-0.21,-0.77,993.93,0.0,1561984071373.0
1561984040724,2664991.0,0.0,8.29,1.46,4.27,8.89,1.24,3.96,-1.96,-0.21,-0.84,993.92,0.0,1561984071424.0
1561984040773,2661746.0,0.0,8.81,0.86,4.05,8.87,1.22,4.0,-1.96,-0.21,-0.77,993.92,0.0,1561984071473.0
1561984040823,2659069.0,0.0,8.91,0.92,4.42,8.87,1.17,4.02,-1.96,-0.21,-0.77,993.92,0.0,1561984071523.0
1561984040873,2657012.0,0.0,8.45,0.96,4.12,8.87,1.13,4.03,-1.96,-0.21,-0.77,993.92,0.0,1561984071573.0
1561984040924,2656280.0,0.0,8.93,0.83,4.09,8.86,1.12,4.05,-1.96,-0.21,-0.77,993.91,0.0,1561984071624.0
1561984040973,2656801.0,0.0,9.06,0.73,3.95,8.86,1.08,4.06,-1.96,-0.21,-0.77,993.91,0.0,1561984071673.0
1561984041024,2656935.0,0.0,8.89,1.08,4.18,8.87,1.03,4.04,-1.96,-0.21,-0.84,993.91,0.0,1561984071724.0
1561984041073,2657231.0,0.0,9.35,0.79,4.13,8.87,1.02,4.06,-1.96,-0.21,-0.77,993.9,0.0,1561984071773.0
1561984041124,2657790.0,0.0,9.33,0.65,3.86,8.88,0.98,4.05,-1.96,-0.21,-0.77,993.9,0.0,1561984071824.0
1561984041173,2658630.0,0.0,8.93,0.96,4.14,8.87,0.95,4.07,-1.89,-0.21,-0.77,993.89,0.0,1561984071873.0
1561984041224,2659196.0,0.0,9.11,0.68,3.8,8.86,0.95,4.1,-1.96,-0.21,-0.77,993.89,0.0,1561984071924.0
1561984041273,2660208.0,0.0,9.12,0.72,4.25,8.85,0.94,4.11,-1.96,-0.21,-0.77,993.89,0.0,1561984071973.0
1561984041324,2661612.0,0.0,8.94,0.9,4.28,8.86,0.93,4.09,-1.96,-0.21,-0.84,993.88,0.0,1561984072024.0
1561984041373,2662519.0,0.0,8.6,0.89,3.93,8.85,0.93,4.12,-1.96,-0.21,-0.84,993.88,0.0,1561984072073.0
1561984041425,2663688.0,0.0,8.68,0.75,3.64,8.85,0.94,4.12,-1.96,-0.21,-0.84,993.88,0.0,1561984072125.0
1561984041473,2664556.0,0.0,8.43,0.88,4.01,8.85,0.95,4.11,-1.96,-0.21,-0.77,993.88,0.0,1561984072173.0
1561984041524,2662810.0,0.0,8.6,1.0,3.89,8.85,0.95,4.12,-1.96,-0.28,-0.77,993.88,0.0,1561984072224.0
1561984041575,2660231.0,0.0,8.38,0.94,3.7,8.85,0.95,4.12,-1.96,-0.28,-0.84,993.88,0.0,1561984072275.0
1561984041625,2657828.0,0.0,8.03,0.89,3.68,8.84,0.94,4.14,-1.96,-0.21,-0.77,993.87,0.0,1561984072325.0
1561984041674,2655659.0,0.0,8.56,0.87,3.78,8.82,0.96,4.17,-1.96,-0.21,-0.77,993.87,0.0,1561984072374.0
1561984041725,2654085.0,0.0,8.68,0.9,4.12,8.82,0.96,4.18,-1.96,-0.21,-0.77,993.87,0.0,1561984072425.0
1561984041774,2653545.0,0.0,8.43,1.01,4.16,8.81,0.94,4.19,-1.96,-0.21,-0.77,993.87,0.0,1561984072474.0
1561984041824,2653260.0,0.0,8.14,0.89,3.84,8.81,0.94,4.21,-1.96,-0.21,-0.77,993.87,0.0,1561984072524.0
1561984041874,2653438.0,0.0,8.34,0.72,3.9,8.78,0.93,4.26,-1.96,-0.21,-0.84,993.86,0.0,1561984072574.0
1561984041925,2653455.0,0.0,8.62,0.92,4.14,8.77,0.92,4.3,-1.96,-0.21,-0.77,993.86,0.0,1561984072625.0
1561984041974,2654402.0,0.0,8.65,0.88,4.5,8.75,0.91,4.34,-1.96,-0.21,-0.77,993.86,0.0,1561984072674.0
1561984042026,2655403.0,0.0,8.55,0.77,4.37,8.73,0.89,4.39,-1.96,-0.21,-0.77,993.86,0.0,1561984072726.0
1561984042074,2656877.0,0.0,8.6,0.89,4.51,8.72,0.87,4.4,-1.96,-0.21,-0.77,993.86,0.0,1561984072774.0
1561984042125,2658103.0,0.0,8.6,0.73,4.59,8.71,0.86,4.42,-1.96,-0.21,-0.84,993.86,0.0,1561984072825.0
1561984042174,2659332.0,0.0,8.71,0.71,4.3,8.7,0.86,4.44,-1.96,-0.21,-0.77,993.86,0.0,1561984072874.0
1561984042226,2661628.0,0.0,8.83,0.72,4.48,8.7,0.85,4.44,-1.96,-0.21,-0.77,993.86,0.0,1561984072926.0
1561984042274,2663229.0,0.0,8.76,0.94,4.46,8.71,0.84,4.43,-1.96,-0.21,-0.77,993.86,0.0,1561984072974.0
1561984042326,2665478.0,0.0,8.84,0.69,4.32,8.71,0.84,4.43,-1.96,-0.21,-0.77,993.86,0.0,1561984073026.0
1561984042375,2667061.0,0.0,9.01,0.81,4.29,8.69,0.83,4.46,-1.96,-0.21,-0.77,993.86,0.0,1561984073075.0
1561984042425,2667070.0,0.0,9.49,0.87,4.64,8.69,0.85,4.47,-1.96,-0.21,-0.77,993.86,0.0,1561984073125.0
1561984042475,2666202.0,0.0,9.3,0.87,4.9,8.69,0.85,4.47,-1.96,-0.21,-0.77,993.86,0.0,1561984073175.0
1561984042525,2664769.0,0.0,8.91,0.96,4.47,8.68,0.84,4.48,-1.96,-0.21,-0.77,993.86,0.0,1561984073225.0
1561984042576,2662671.0,0.0,8.68,0.85,4.3,8.66,0.86,4.51,-1.96,-0.21,-0.84,993.86,0.0,1561984073276.0
1561984042626,2661487.0,0.0,8.77,0.83,4.44,8.66,0.86,4.53,-2.03,-0.21,-0.77,993.86,0.0,1561984073326.0
1561984042675,2661547.0,0.0,8.71,0.96,4.68,8.65,0.85,4.55,-1.96,-0.21,-0.84,993.86,0.0,1561984073375.0
1561984042726,2661566.0,0.0,8.63,0.9,4.47,8.63,0.85,4.58,-1.96,-0.21,-0.77,993.85,0.0,1561984073426.0
1561984042775,2662075.0,0.0,8.32,0.74,4.35,8.62,0.84,4.61,-1.96,-0.21,-0.77,993.85,0.0,1561984073475.0
1561984042825,2662672.0,0.0,8.19,0.77,4.45,8.61,0.84,4.62,-1.96,-0.21,-0.84,993.85,0.0,1561984073525.0
1561984042875,2663455.0,0.0,8.32,0.77,4.52,8.61,0.84,4.63,-1.89,-0.21,-0.77,993.84,0.0,1561984073575.0
1561984042926,2664462.0,0.0,8.17,0.81,4.35,8.61,0.85,4.62,-1.96,-0.21,-0.84,993.84,0.0,1561984073626.0
1561984042975,2665876.0,0.0,8.63,0.85,4.49,8.6,0.86,4.62,-1.96,-0.28,-0.77,993.84,0.0,1561984073675.0
1561984043026,2667165.0,0.0,8.84,0.92,4.52,8.61,0.89,4.61,-1.96,-0.21,-0.84,993.84,0.0,1561984073726.0
1561984043075,2668757.0,0.0,8.9,0.99,4.64,8.62,0.9,4.59,-1.96,-0.21,-0.77,993.83,0.0,1561984073775.0
1561984043127,2670211.0,0.0,8.69,1.08,4.37,8.64,0.9,4.56,-1.96,-0.21,-0.77,993.83,0.0,1561984073827.0
1561984043176,2672141.0,0.0,8.47,0.97,4.14,8.63,0.92,4.57,-1.96,-0.21,-0.77,993.83,0.0,1561984073876.0
1561984043227,2674135.0,0.0,9.17,0.92,4.39,8.62,0.97,4.57,-1.96,-0.21,-0.77,993.83,0.0,1561984073927.0
1561984043276,2676220.0,0.0,9.11,1.19,4.77,8.62,0.98,4.57,-1.96,-0.21,-0.77,993.82,0.0,1561984073976.0
1561984043326,2678455.0,0.0,8.86,1.38,4.59,8.61,0.99,4.59,-1.96,-0.21,-0.77,993.82,0.0,1561984074026.0
1561984043376,2680112.0,0.0,8.76,1.1,4.47,8.6,1.01,4.61,-1.96,-0.21,-0.77,993.82,0.0,1561984074076.0
1561984043426,2679301.0,0.0,8.8,1.08,4.74,8.58,1.01,4.64,-1.96,-0.21,-0.77,993.81,0.0,1561984074126.0
1561984043476,2677817.0,0.0,8.5,1.18,4.6,8.57,0.99,4.66,-1.89,-0.21,-0.77,993.81,0.0,1561984074176.0
1561984043527,2677035.0,0.0,7.94,0.92,4.44,8.57,0.97,4.68,-1.96,-0.21,-0.77,993.8,0.0,1561984074227.0
1561984043576,2676347.0,0.0,8.54,0.77,4.68,8.56,0.97,4.68,-1.96,-0.21,-0.77,993.8,0.0,1561984074276.0
1561984043627,2676339.0,0.0,9.0,0.87,4.85,8.56,0.96,4.69,-1.96,-0.21,-0.77,993.8,0.0,1561984074327.0
1561984043676,2677084.0,0.0,9.06,1.07,4.85,8.58,0.94,4.65,-1.96,-0.21,-0.77,993.79,0.0,1561984074376.0
1561984043727,2677690.0,0.0,8.49,0.87,4.51,8.59,0.93,4.65,-1.96,-0.21,-0.77,993.79,0.0,1561984074427.0
1561984043776,2678359.0,0.0,9.03,0.73,4.23,8.58,0.93,4.66,-1.96,-0.21,-0.77,993.79,0.0,1561984074476.0
1561984043826,2679231.0,0.0,9.7,0.93,4.79,8.58,0.93,4.65,-1.96,-0.21,-0.77,993.78,0.0,1561984074526.0
1561984043876,2680363.0,0.0,9.99,1.0,5.2,8.61,0.94,4.59,-1.96,-0.21,-0.77,993.78,0.0,1561984074576.0
1561984043927,2681838.0,0.0,9.6,1.14,4.82,8.65,0.92,4.53,-1.96,-0.21,-0.77,993.78,0.0,1561984074627.0
1561984043976,2683484.0,0.0,9.1,0.96,4.08,8.67,0.94,4.48,-1.96,-0.21,-0.77,993.77,0.0,1561984074676.0
1561984044027,2684723.0,0.0,9.23,0.83,4.01,8.69,0.99,4.43,-2.03,-0.21,-0.77,993.77,0.0,1561984074727.0
1561984044076,2685881.0,0.0,9.21,1.09,4.11,8.72,1.02,4.38,-1.96,-0.21,-0.77,993.77,0.0,1561984074776.0
1561984044128,2687469.0,0.0,9.04,1.38,4.12,8.73,1.08,4.34,-2.03,-0.21,-0.84,993.77,0.0,1561984074828.0
1561984044177,2689026.0,0.0,9.09,1.35,3.99,8.74,1.1,4.32,-1.96,-0.21,-0.84,993.77,0.0,1561984074877.0
1561984044227,2690496.0,0.0,8.67,1.49,3.92,8.74,1.06,4.32,-1.96,-0.21,-0.77,993.76,0.0,1561984074927.0
1561984044277,2691432.0,0.0,8.12,1.18,3.73,8.75,1.04,4.31,-1.96,-0.21,-0.77,993.76,0.0,1561984074977.0
1561984044327,2692473.0,0.0,8.01,0.65,3.77,8.74,1.07,4.32,-1.96,-0.21,-0.77,993.76,0.0,1561984075027.0
1561984044377,2691902.0,0.0,8.44,0.81,3.89,8.73,1.12,4.33,-1.89,-0.21,-0.77,993.76,0.0,1561984075077.0
1561984044428,2690954.0,0.0,8.37,1.26,4.19,8.72,1.11,4.35,-1.89,-0.21,-0.77,993.76,0.0,1561984075128.0
1561984044477,2690035.0,66.0,8.48,1.56,4.2,8.71,1.08,4.37,-2.03,-0.21,-0.77,993.75,0.0,1561984075177.0
1561984044527,2688838.0,65.0,8.62,1.0,4.32,8.72,1.06,4.35,-1.89,-0.21,-0.77,993.75,0.0,1561984075227.0
1561984044576,2687415.0,65.0,8.93,0.83,4.49,8.73,1.03,4.36,-1.96,-0.21,-0.77,993.75,0.0,1561984075276.0
1561984044627,2686911.0,65.0,9.39,0.95,4.32,8.73,1.0,4.35,-1.96,-0.21,-0.84,993.75,0.0,1561984075327.0
1561984044677,2687220.0,65.0,9.23,0.82,4.44,8.75,0.98,4.32,-1.96,-0.21,-0.77,993.74,0.0,1561984075377.0
1561984044727,2688325.0,65.0,8.89,0.74,4.17,8.74,0.97,4.34,-1.96,-0.21,-0.77,993.74,0.0,1561984075427.0
1561984044777,2689420.0,65.0,9.67,0.87,4.27,8.73,0.98,4.36,-1.96,-0.21,-0.77,993.73,0.0,1561984075477.0
1561984044826,2690717.0,65.0,9.95,1.04,4.91,8.73,1.0,4.35,-1.96,-0.28,-0.84,993.73,0.0,1561984075526.0
1561984044877,2692118.0,66.0,9.71,1.25,4.88,8.74,0.99,4.33,-1.96,-0.21,-0.77,993.72,0.0,1561984075577.0
1561984044927,2693894.0,66.0,8.69,1.09,4.11,8.69,0.99,4.44,-1.96,-0.21,-0.77,993.72,0.0,1561984075627.0
1561984044977,2695229.0,65.0,8.86,0.89,4.06,8.59,1.01,4.63,-2.03,-0.21,-0.84,993.71,0.0,1561984075677.0
1561984045027,2696648.0,65.0,8.65,1.02,5.44,8.57,0.88,4.69,-1.96,-0.21,-0.77,993.71,0.0,1561984075727.0
1561984045077,2698908.0,65.0,7.99,1.2,6.16,8.54,0.78,4.76,-1.96,-0.21,-0.77,993.71,0.0,1561984075777.0
1561984045128,2700995.0,65.0,8.02,-0.11,4.72,8.51,0.73,4.82,-1.96,-0.21,-0.77,993.7,0.0,1561984075828.0
1561984045177,2702638.0,65.0,7.9,-0.05,4.9,8.46,0.68,4.91,-1.89,-0.21,-0.84,993.7,0.0,1561984075877.0
1561984045228,2704574.0,65.0,6.96,-0.15,4.65,8.43,0.58,4.97,-2.03,-0.21,-0.77,993.69,0.0,1561984075928.0
1561984045277,2706416.0,65.0,6.48,-0.02,5.26,8.39,0.44,5.06,-1.96,-0.21,-0.84,993.69,0.0,1561984075977.0
1561984045328,2705033.0,65.0,6.09,-0.74,5.05,8.36,0.32,5.12,-1.96,-0.21,-0.77,993.69,0.0,1561984076028.0
1561984045377,2702368.0,65.0,6.65,-0.71,5.91,8.3,0.25,5.21,-1.96,-0.21,-0.77,993.68,0.0,1561984076077.0
1561984045427,2699736.0,65.0,7.96,-0.75,6.95,8.32,0.16,5.19,-1.96,-0.21,-0.77,993.68,0.0,1561984076127.0
1561984045477,2698573.0,65.0,6.99,-0.33,6.38,9.44,-0.01,2.66,-1.96,-0.21,-0.77,993.68,0.0,1561984076177.0
1561984045528,2696953.0,65.0,7.31,-0.58,6.97,6.62,-0.12,7.23,-1.96,-0.21,-0.77,993.67,0.0,1561984076228.0
1561984045577,2694835.0,65.0,6.31,-1.25,8.04,6.96,-0.17,6.9,-1.96,-0.21,-0.77,993.67,0.0,1561984076277.0
1561984045627,2692582.0,65.0,6.74,-1.2,7.34,7.02,-0.24,6.84,-1.96,-0.21,-0.84,993.66,0.0,1561984076327.0
